year,cell_id,population,housing_units,occupied_units,owner_occupied,renter_occupied,median_income,total_jobs,low_wage_jobs,mid_wage_jobs,high_wage_jobs,jobs_retail,jobs_transport,jobs_info,jobs_professional,jobs_management,jobs_healthcare,n_commercial,n_industrial,n_institutional,n_other,n_residential,area_commercial,area_industrial,area_institutional,area_other,area_residential,bldg_count,bldg_total_area,bldg_frac_commercial,bldg_frac_industrial,bldg_frac_institutional,bldg_frac_other,bldg_frac_residential,bldg_mix_entropy,bldg_density,log_bldg_count,log_bldg_area,total_road_length,road_segment_count,major_road_length,road_density,log_road_length,zone_frac_commercial,zone_frac_industrial,zone_frac_office,zone_frac_other,zone_frac_residential,zone_frac_special,zone_mix_entropy,log_pop,log_housing,log_jobs,log_income
2025,66,250.64013608771043,122.73097524760853,117.52647389621616,86.3682610576071,31.15821283860906,103945.0,66.96700464420327,9.68658503147874,22.499206730128236,34.78121288259629,11.631822773729894,0.0,2.8051824306763677,0.4928221660654551,3.8599825321537105,6.724967457402802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58627.86329439241,33.0,34161.75916248917,0.0021029852249185,10.978982401989189,0.0,0.0,0.0,0.0,0.9853484870765805,0.014651512923419555,0.07642010111816981,5.5280000355048555,4.818109654257445,4.219022361595423,11.551626812507303
2022,67,111.95231984336955,70.0627122862868,62.316341984211434,12.729704063283094,49.58663792092833,45141.0,64.93135871038974,12.088284866295963,25.55808800302575,27.28498584106803,25.262048373647072,0.0,0.44405944406801495,0.09867987645955888,0.5427393205275738,6.315512093411768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29796.697919855036,13.0,13780.885502293411,0.0010688094696917,10.302186418497907,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.726965781378347,4.263562758824313,4.188614181291286,10.717568355991702
2023,67,110.52146163470594,73.96056740643938,65.77013766029599,14.99934122185295,50.77079643844304,49136.0,63.84588006933459,11.052146163470594,22.99241121507722,29.80132269078678,23.979209979672806,0.0,0.19735975291911775,0.8387789499062505,0.44405944406801495,7.055611166858459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29796.697919855036,13.0,13780.885502293411,0.0010688094696917,10.302186418497907,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.71421705340683,4.316962207357753,4.172013378587574,10.802367594150489
2024,67,111.31090064638241,80.57211912922982,71.93762993901842,22.202972203400748,49.734657735617674,57115.0,63.84588006933459,11.052146163470594,22.99241121507722,29.80132269078678,23.979209979672806,0.0,0.19735975291911775,0.8387789499062505,0.44405944406801495,7.055611166858459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29796.992463191556,13.0,13781.180045629932,0.0010688200349801,10.302196303217242,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.7212709242321,4.40148752624719,4.172013378587574,10.952839566550185
2025,67,111.31090064638241,80.57211912922982,71.93762993901842,22.202972203400748,49.734657735617674,57115.0,63.84588006933459,11.052146163470594,22.99241121507722,29.80132269078678,23.979209979672806,0.0,0.19735975291911775,0.8387789499062505,0.44405944406801495,7.055611166858459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31048.945947880693,14.0,13781.18004947052,0.0011137276869504,10.343352346551114,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.7212709242321,4.40148752624719,4.172013378587574,10.952839566550185
2022,68,111.95231984327575,70.06271228622809,62.316341984159216,12.729704063272429,49.58663792088679,45141.0,64.93135871033533,12.088284866285834,25.558088003004332,27.284985841045167,25.262048373625905,0.0,0.44405944406764286,0.09867987645947619,0.542739320527119,6.315512093406476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88295.76661253626,46.0,43400.114972153475,0.0031671748239714,11.388458767717015,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.726965781377516,4.263562758823487,4.188614181290461,10.717568355991702
2023,68,110.52146163461333,73.96056740637741,65.77013766024088,14.999341221840382,50.7707964384005,49136.0,63.845880069281094,11.052146163461334,22.992411215057952,29.80132269076181,23.979209979652715,0.0,0.19735975291895239,0.8387789499055477,0.44405944406764286,7.055611166852548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88295.76661253626,46.0,43400.114972153475,0.0031671748239714,11.388458767717015,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.714217053405999,4.3169622073569265,4.172013378586749,10.802367594150489
2024,68,111.31090064628914,80.57211912916232,71.93762993895814,22.202972203382142,49.734657735576,57115.0,63.845880069281094,11.052146163461334,22.992411215057952,29.80132269076181,23.979209979652715,0.0,0.19735975291895239,0.8387789499055477,0.44405944406764286,7.055611166852548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88300.72508135598,46.0,43405.07344097319,0.0031673526845667,11.388514922996412,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.72127092423127,4.401487526246362,4.172013378586749,10.952839566550185
2025,68,111.31090064628914,80.57211912916232,71.93762993895814,22.202972203382142,49.734657735576,57115.0,63.845880069281094,11.052146163461334,22.992411215057952,29.80132269076181,23.979209979652715,0.0,0.19735975291895239,0.8387789499055477,0.44405944406764286,7.055611166852548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88300.72508519657,46.0,43405.07344481378,0.0031673526847045,11.388514923039908,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.72127092423127,4.401487526246362,4.172013378586749,10.952839566550185
2022,69,111.9523198433856,70.06271228629684,62.31634198422036,12.729704063284919,49.586637920935445,45141.0,64.93135871039905,12.088284866297695,25.55808800302941,27.28498584107194,25.262048373650693,0.0,0.44405944406807857,0.09867987645957302,0.5427393205276516,6.315512093412673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48681.25419759833,36.0,24000.97141971118,0.0017461997172574,10.79306985247139,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.726965781378489,4.263562758824454,4.1886141812914275,10.717568355991702
2023,69,110.52146163472177,73.96056740644998,65.77013766030542,14.999341221855099,50.77079643845032,49136.0,63.84588006934374,11.052146163472178,22.992411215080512,29.80132269079105,23.979209979676245,0.0,0.19735975291914604,0.8387789499063707,0.44405944406807857,7.055611166859471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48681.25419759833,36.0,24000.97141971118,0.0017461997172574,10.79306985247139,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.714217053406972,4.3169622073578955,4.172013378587716,10.802367594150489
2024,69,111.31090064639837,80.57211912924137,71.93762993902872,22.202972203403927,49.7346577356248,57115.0,63.84588006934374,11.052146163472178,22.992411215080512,29.80132269079105,23.979209979676245,0.0,0.19735975291914604,0.8387789499063707,0.44405944406807857,7.055611166859471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48682.67361752171,36.0,24002.39083963456,0.0017462506319413,10.793099008870458,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.721270924232242,4.401487526247332,4.172013378587716,10.952839566550185
2025,69,111.31090064639837,80.57211912924137,71.93762993902872,22.202972203403927,49.7346577356248,57115.0,63.84588006934374,11.052146163472178,22.992411215080512,29.80132269079105,23.979209979676245,0.0,0.19735975291914604,0.8387789499063707,0.44405944406807857,7.055611166859471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48682.67361752171,36.0,24002.39083963456,0.0017462506319413,10.793099008870458,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.721270924232242,4.401487526247332,4.172013378587716,10.952839566550185
2022,70,111.95231984326834,70.06271228622347,62.316341984155095,12.729704063271587,49.58663792088351,45141.0,64.93135871033104,12.088284866285035,25.558088003002645,27.284985841043365,25.262048373624236,0.0,0.4440594440676135,0.09867987645946967,0.5427393205270832,6.315512093406059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35099.74315605892,11.0,24000.97141971118,0.0012590300431907,10.465977581767111,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.7269657813774515,4.263562758823421,4.188614181290396,10.717568355991702
2023,70,110.52146163460603,73.96056740637252,65.77013766023653,14.99934122183939,50.77079643839715,49136.0,63.84588006927687,11.052146163460604,22.992411215056432,29.80132269075984,23.97920997965113,0.0,0.19735975291893934,0.8387789499054922,0.4440594440676135,7.055611166852081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35099.74315605892,11.0,24000.97141971118,0.0012590300431907,10.465977581767111,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.7142170534059336,4.316962207356862,4.172013378586684,10.802367594150489
2024,70,111.3109006462818,80.57211912915699,71.93762993895339,22.202972203380675,49.73465773557271,57115.0,63.84588006927687,11.052146163460604,22.992411215056432,29.80132269075984,23.97920997965113,0.0,0.19735975291893934,0.8387789499054922,0.4440594440676135,7.055611166852081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35101.02738572277,11.0,24002.39083963456,0.0012590761085913,10.466014168062898,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.721270924231205,4.401487526246298,4.172013378586684,10.952839566550185
2025,70,111.3109006462818,80.57211912915699,71.93762993895339,22.202972203380675,49.73465773557271,57115.0,63.84588006927687,11.052146163460604,22.992411215056432,29.80132269075984,23.97920997965113,0.0,0.19735975291893934,0.8387789499054922,0.4440594440676135,7.055611166852081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41978.36779909644,12.0,24002.39083963456,0.0015057667512889,10.644933533687537,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.721270924231205,4.401487526246298,4.172013378586684,10.952839566550185
2022,71,111.95231984338682,70.06271228629761,62.31634198422105,12.729704063285059,49.586637920935985,45141.0,64.93135871039976,12.088284866297828,25.55808800302969,27.28498584107224,25.26204837365097,0.0,0.44405944406808345,0.0986798764595741,0.5427393205276576,6.3155120934127424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66578.30594264528,38.0,24000.97141971118,0.0023881681137594,11.106149086662626,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.7269657813785,4.263562758824465,4.188614181291438,10.717568355991702
2023,71,110.521461634723,73.96056740645079,65.77013766030613,14.999341221855264,50.77079643845087,49136.0,63.845880069344446,11.0521461634723,22.992411215080764,29.801322690791377,23.979209979676508,0.0,0.1973597529191482,0.8387789499063798,0.44405944406808345,7.055611166859548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66578.30594264528,38.0,24000.97141971118,0.0023881681137594,11.106149086662626,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.7142170534069825,4.316962207357906,4.172013378587726,10.802367594150489
2024,71,111.31090064639959,80.57211912924225,71.93762993902952,22.202972203404173,49.73465773562535,57115.0,63.845880069344446,11.0521461634723,22.992411215080764,29.801322690791377,23.979209979676508,0.0,0.1973597529191482,0.8387789499063798,0.44405944406808345,7.055611166859548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66580.28991176077,38.0,24002.39083963456,0.0023882392788591,11.10617888480378,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.721270924232253,4.401487526247343,4.172013378587726,10.952839566550185
2025,71,111.31090064639959,80.57211912924225,71.93762993902952,22.202972203404173,49.73465773562535,57115.0,63.845880069344446,11.0521461634723,22.992411215080764,29.801322690791377,23.979209979676508,0.0,0.1973597529191482,0.8387789499063798,0.44405944406808345,7.055611166859548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67878.19871744231,39.0,24002.39083963456,0.0024347953511474,11.125484914880174,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.721270924232253,4.401487526247343,4.172013378587726,10.952839566550185
2022,72,86.30392861709308,51.790681469669124,46.1165145596748,14.070727864301414,32.04578669537338,45141.0,40.87980989539075,7.526417312883832,16.010894902423264,17.342497680083657,16.017043275982076,0.0,0.2704868626340813,0.06010819169646251,0.3305950543305438,3.8469242685736007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89037.95160826323,36.0,48069.44226799722,0.0031937970474678,11.396829211489534,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.4693954631742985,3.966334687819624,3.7348038467224716,10.717568355991702
2023,72,81.77282822027345,52.323534673778425,47.12477269574281,14.45092417433598,32.67384852140683,74685.0,40.26523802389171,6.895281300070975,14.518009274058313,18.851947449762424,15.328873258252163,0.0,0.12021638339292502,0.5109196294199313,0.2704868626340813,4.297735706297069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89037.95160826323,36.0,48069.44226799722,0.0031937970474678,11.396829211489534,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.416099845943516,3.976377784819582,3.720020451206655,11.221047937224279
2024,72,81.81082050080569,55.76805555291578,50.27549759366507,18.72227657527262,31.553221018392453,75354.5,40.26523802389171,6.895281300070975,14.518009274058313,18.851947449762424,15.328873258252163,0.0,0.12021638339292502,0.5109196294199313,0.2704868626340813,4.297735706297069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89048.12014650562,36.0,48079.61080623961,0.0031941617935882,11.396943408225487,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.416558735229897,4.038973765282249,3.720020451206655,11.229972194091534
2025,72,81.81082050080569,55.76805555291578,50.27549759366507,18.72227657527262,31.553221018392453,75354.5,40.26523802389171,6.895281300070975,14.518009274058313,18.851947449762424,15.328873258252163,0.0,0.12021638339292502,0.5109196294199313,0.2704868626340813,4.297735706297069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90377.88219019127,36.0,48079.61080623961,0.0032418604435711,11.411765914999778,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.416558735229897,4.038973765282249,3.720020451206655,11.229972194091534
2022,73,46.33475366372485,23.316459050857677,20.871510659335517,16.1605125390855,4.710998120250016,77742.0,3.399074593091784,0.4174302131867103,1.133024864363928,1.8486195155411458,1.6100879651487399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56837.06336399219,13.0,40741.29618767141,0.0020387491163056,10.947961509920384,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.857244775463053,3.191153448259754,1.4813941990520476,11.261163793834003
2023,73,36.97239031082292,18.60546093060766,18.068764942224746,13.596298372367135,4.472466569857611,100234.0,3.518340368287987,0.4174302131867103,1.3119235271582323,1.7889866279430442,1.8486195155411458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56837.06336399219,13.0,40741.29618767141,0.0020387491163056,10.947961509920384,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.6368593248781043,2.9758081463379855,1.5081447512613115,11.515272708038577
2024,73,35.839365446458984,17.114638740655124,16.51830986467411,13.29813393437663,3.2201759302974797,93594.0,3.518340368287987,0.4174302131867103,1.3119235271582323,1.7889866279430442,1.8486195155411458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56847.23190223458,13.0,40751.4647259138,0.0020391138624259,10.94814039759098,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.6065669866583865,2.8967203815953355,1.5081447512613115,11.446732242235429
2025,73,35.839365446458984,17.114638740655124,16.51830986467411,13.29813393437663,3.2201759302974797,93594.0,3.518340368287987,0.4174302131867103,1.3119235271582323,1.7889866279430442,1.8486195155411458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56847.23190223458,13.0,40751.4647259138,0.0020391138624259,10.94814039759098,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.6065669866583865,2.8967203815953355,1.5081447512613115,11.446732242235429
2022,74,46.33475366372893,23.316459050859734,20.871510659337357,16.160512539086923,4.710998120250432,77742.0,3.3990745930920836,0.4174302131867471,1.133024864364028,1.8486195155413088,1.6100879651488818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37804.07143166123,23.0,0.0,0.0013560344722678,10.540198537467145,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.857244775463139,3.1911534482598385,1.4813941990521158,11.261163793834003
2023,74,36.97239031082618,18.6054609306093,18.06876494222634,13.596298372368334,4.472466569858005,100234.0,3.5183403682882974,0.4174302131867471,1.311923527158348,1.788986627943202,1.8486195155413088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37804.07143166123,23.0,0.0,0.0013560344722678,10.540198537467145,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.63685932487819,2.9758081463380694,1.5081447512613804,11.515272708038577
2024,74,35.839365446462146,17.114638740656634,16.518309864675565,13.298133934377802,3.2201759302977635,93594.0,3.5183403682882974,0.4174302131867471,1.311923527158348,1.788986627943202,1.8486195155413088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40871.10935247908,26.0,0.0,0.0014660493196342,10.618203186493428,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.606566986658472,2.8967203815954186,1.5081447512613804,11.446732242235429
2025,74,35.839365446462146,17.114638740656634,16.518309864675565,13.298133934377802,3.2201759302977635,93594.0,3.5183403682882974,0.4174302131867471,1.311923527158348,1.788986627943202,1.8486195155413088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40871.10935567211,26.0,0.0,0.0014660493197487,10.61820318657155,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.606566986658472,2.8967203815954186,1.5081447512613804,11.446732242235429
2022,75,46.516196250380574,23.419030469552226,20.946083938275496,16.245253091573662,4.700830846701835,82336.0,3.417837743379049,0.4188421155667526,1.1373848859178415,1.861610741894455,1.6045736377653914,0.0,0.0,0.001989079968933589,0.0017049256876573622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46987.0261219724,9.0,0.0,0.0016854276472823,10.757648084872208,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.8610706266144996,3.1953627655828623,1.485650378062533,11.318575860363332
2023,75,37.139864696474326,18.696888051754676,18.140150292841273,13.67930729339193,4.460842999449345,95156.0,3.5432305983495427,0.4211153498169624,1.3202173141699713,1.8018979343626087,1.8422882507676714,0.0,0.0,0.0014207714063811353,0.0025573885314860434,0.0017049256876573622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46987.0261219724,9.0,0.0,0.0016854276472823,10.757648084872208,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.641260052616802,2.980460656349849,1.513638344535854,11.463283438068746
2024,75,35.97292776530376,17.206909406271283,16.58392329135668,13.371082010169308,3.212841281187374,91297.0,3.5432305983495427,0.4211153498169624,1.3202173141699713,1.8018979343626087,1.8422882507676714,0.0,0.0,0.0014207714063811353,0.0025573885314860434,0.0017049256876573622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46987.0261219724,9.0,0.0,0.0016854276472823,10.757648084872208,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.610185962815476,2.9018011597458018,1.513638344535854,11.421884160538086
2025,75,35.97292776530376,17.206909406271283,16.58392329135668,13.371082010169308,3.212841281187374,91297.0,3.5432305983495427,0.4211153498169624,1.3202173141699713,1.8018979343626087,1.8422882507676714,0.0,0.0,0.0014207714063811353,0.0025573885314860434,0.0017049256876573622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43123.088174141114,9.0,0.0,0.0015468279447228,10.671837010322095,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.610185962815476,2.9018011597458018,1.513638344535854,11.421884160538086
2022,76,65.145924942417,34.33552327531328,28.358404052304806,25.67912735132267,2.679276700982137,82336.0,5.5306445795380474,0.5562010741619028,1.5824289816509367,3.3920145237252077,0.6345858479243828,0.0,0.0,0.2741751721048329,0.23500729037557105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3404.1129244520484,0.0,1.0,3404.1129244520484,0.0,0.0,0.0,1.0,0.0,9.210340371976183e-09,0.0001409298563617,0.6931471805599453,8.133033382336787,50062.010665486625,21.0,0.0,0.0020725610838555,10.821037704317725,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.1918632853741675,3.5648887830133065,1.8765056489126517,11.318575860363332
2023,76,55.110728912494054,28.7186554446365,25.491199935508543,23.219279006571522,2.2719209289370226,95156.0,6.478512218416579,0.8695441279959976,2.279624627977391,3.329343462443191,0.7285985661354024,0.0,0.0,0.1958394086463092,0.35251093556335655,0.23500729037557105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3404.1129244520484,0.0,1.0,3404.1129244520484,0.0,0.0,0.0,1.0,0.0,9.210340371976183e-09,0.0001409298563617,0.6931471805599453,8.133033382336787,50207.18933473772,21.0,0.0,0.0020785714629053,10.823933426533012,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,4.02732704045544,3.391774978066962,2.0120338709216967,11.463283438068746
2024,76,49.454840230999885,27.543557729878696,23.352569879695704,21.574215721366535,1.7783541583291695,91297.0,6.478512218416579,0.8695441279959976,2.279624627977391,3.329343462443191,0.7285985661354024,0.0,0.0,0.1958394086463092,0.35251093556335655,0.23500729037557105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3404.1129244520484,0.0,1.0,3404.1129244520484,0.0,0.0,0.0,1.0,0.0,9.210340371976183e-09,0.0001409298563617,0.6931471805599453,8.133033382336787,48341.26904101895,20.0,0.0,0.0020013225922561,10.786061592357743,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.921078683347211,3.3514312619487594,2.0120338709216967,11.421884160538086
2025,76,49.454840230999885,27.543557729878696,23.352569879695704,21.574215721366535,1.7783541583291695,91297.0,6.478512218416579,0.8695441279959976,2.279624627977391,3.329343462443191,0.7285985661354024,0.0,0.0,0.1958394086463092,0.35251093556335655,0.23500729037557105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3404.1129244520484,0.0,1.0,3404.1129244520484,0.0,0.0,0.0,1.0,0.0,9.210340371976183e-09,0.0001409298563617,0.6931471805599453,8.133033382336787,42889.83765323743,18.0,0.0,0.0017756340033355,10.666413507589214,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.921078683347211,3.3514312619487594,2.0120338709216967,11.421884160538086
2022,77,27.286193227124276,14.634700126828559,11.716878294688286,11.238173150352772,0.47870514433551364,82336.0,2.43911668780476,0.22795483063595887,0.6610690088442808,1.5500928483245204,0.0,0.0,0.0,0.15956838144517121,0.13677289838157533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19315.578742321923,13.0,0.0,0.002520194129805,9.868719008354583,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.342373813767943,2.7494928111178503,1.2352146616115578,11.318575860363332
2023,77,23.593324970821744,12.446333752723355,10.691081556826472,10.394740276999725,0.2963412798267465,90078.0,2.9634127982674654,0.41031869514472596,1.025796737861815,1.5272973652609245,0.0,0.0,0.0,0.11397741531797943,0.20515934757236298,0.13677289838157533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19317.750225494074,13.0,0.0,0.0025204774533966,9.868831417552718,0.0,0.0,0.0,0.0,1.0,0.0,1.151292546497023e-08,3.202475063468717,2.5987064854495867,1.3771054718590146,11.40844234206856
